Al_sulfate_mol,Fe_sulfate_mol,Cu_sulfate_mol,Co_sulfate_mol,Ni_sulfate_mol,Mn_sulfate_mol,chem,temp,NaOH_stock,NaOH_mole,BattLeachate_volume
0.1228,0.1079,0.241,0.2377,1.756,0.2107,NMC811,25,1,0.05947,1
0.04006,0.06635,0.04191,0.484,1.344,0.467,NMC622,25,1,0.2411,1
0.006354,0.05661,0.304,0.2345,0.7244,0.2206,NMC622,25,1,0.218,1
0.1967,0.05343,0.0352,0.3207,0.5493,0.2103,NMC523,25,1,0.5875,1
0.1349,0.06798,0.01342,0.9488,0.913,0.9007,NMC111,25,1,0.03256,1
0.2261,0.06925,0.3258,0.2259,0.5913,0.3982,NMC532,25,1,0.2892,1
0.08341,0.05634,0.3289,0.3165,0.8374,0.5565,NMC532,25,1,0.07503,1
0.1449,0.06046,0.01652,0.4033,1.334,0.486,NMC622,25,1,0.9644,1
0.1605,0.05944,0.02756,0.5089,1.451,0.4632,NMC622,25,1,0.3494,1
0.1382,0.02941,0.4443,0.06941,0.1614,0.1016,NMC532,25,1,0.07423,1
0.01006,0.06579,0.05868,0.1924,0.3121,0.1237,NMC523,25,1,0.2926,1
0.1996,0.004476,0.1565,0.376,1.319,0.42,NMC622,25,1,0.04135,1
0.0893,0.08627,0.2274,0.3762,1.014,0.5841,NMC532,25,1,1.239,1
0.05099,0.06752,0.4318,0.445,0.4537,0.4248,NMC111,25,1,0.8297,1
0.0239,0.03259,0.4528,0.2652,0.7885,0.2748,NMC622,25,1,0.1811,1
0.129,0.1038,0.3521,0.05152,0.05378,0.05542,NMC111,25,1,0.534,1
0.1392,0.02839,0.1136,0.4031,1.266,0.3764,NMC622,25,1,0.2853,1
0.1042,0.02542,0.3964,0.4108,0.3595,0.3956,NMC111,25,1,0.3166,1
0.1638,0.0838,0.1289,0.8831,0.9029,0.8821,NMC111,25,1,0.03931,1
0.06066,0.04457,0.1469,0.8725,1.459,0.6508,NMC523,25,1,0.1266,1
0.2141,0.01879,0.4066,0.1415,0.3899,0.1303,NMC622,25,1,0.05435,1
0.05477,0.03233,0.1289,0.3816,1.128,0.3825,NMC622,25,1,0.0478,1
0.08243,0.04059,0.3497,0.2898,2.312,0.2904,NMC811,25,1,1.486,1
0.1079,0.09387,0.2793,0.472,1.519,0.4438,NMC622,25,1,0.393,1
0.2181,0.003033,0.09209,0.4577,1.267,0.3953,NMC622,25,1,1.286,1
0.09751,0.05001,0.4396,0.4636,0.4793,0.5117,NMC111,25,1,0.3805,1
0.1163,0.07207,0.1024,0.5243,0.5032,0.5439,NMC111,25,1,0.1371,1
0.22,0.04011,0.2226,0.3475,0.3493,0.4225,NMC111,25,1,0.3155,1
0.2149,0.03798,0.16,0.03931,0.04065,0.03691,NMC111,25,1,0.02736,1
0.04894,0.08773,0.009663,0.1256,1.047,0.1308,NMC811,25,1,0.2998,1
0.1336,0.09604,0.131,0.3671,0.3687,0.3463,NMC111,25,1,0.2089,1
0.05723,0.1079,0.3124,0.6201,1.042,0.4112,NMC523,25,1,0.2762,1
0.03008,0.06091,0.1739,0.1011,0.2772,0.09977,NMC622,25,1,0.04915,1
0.08116,0.09443,0.009106,0.4262,1.204,0.7372,NMC532,25,1,0.07072,1
0.1539,0.03308,0.3915,0.4982,0.8093,0.3042,NMC523,25,1,0.03471,1
0.2095,0.07319,0.2167,0.5069,0.5506,0.534,NMC111,25,1,0.02168,1
0.1028,0.004733,0.2435,0.2013,0.3209,0.1329,NMC523,25,1,0.02515,1
0.0665,0.1046,0.1295,0.2571,0.8451,0.2894,NMC622,25,1,0.7543,1
0.1183,0.03198,0.4233,0.271,2.268,0.2645,NMC811,25,1,0.04944,1
0.115,0.08102,0.3735,0.01987,0.01898,0.01965,NMC111,25,1,0.1741,1
0.05575,0.0835,0.3925,0.2863,0.4855,0.1786,NMC523,25,1,0.6851,1
0.01805,0.003085,0.3724,0.1174,0.9584,0.1269,NMC811,25,1,0.08928,1
0.04432,0.03418,0.3228,0.8452,0.8544,0.8763,NMC111,25,1,1.23,1
0.1751,0.005652,0.165,0.1941,0.1997,0.1919,NMC111,25,1,0.5671,1
0.1467,0.01308,0.3784,0.1417,0.1383,0.1336,NMC111,25,1,0.156,1
0.1387,0.105,0.4487,0.3235,0.5168,0.194,NMC523,25,1,0.03993,1
0.1579,0.1053,0.1542,0.5061,1.365,0.8444,NMC532,25,1,0.1993,1
0.0118,0.009286,0.2011,0.8592,0.9597,0.8979,NMC111,25,1,0.2425,1
0.0518,0.01085,0.1188,0.4671,1.134,0.6265,NMC532,25,1,0.458,1
0.1954,0.1031,0.1205,0.1705,1.175,0.1671,NMC811,25,1,0.1057,1
0.02443,0.06749,0.3414,0.5503,1.664,0.585,NMC622,25,1,0.4714,1
0.1215,0.005677,0.2215,0.1963,0.5699,0.1852,NMC622,25,1,0.02835,1
0.01106,0.1074,0.3371,0.219,1.765,0.2368,NMC811,25,1,0.03204,1
0.1149,0.02099,0.1848,0.4821,0.46,0.5046,NMC111,25,1,0.6749,1
0.1723,0.009691,0.03011,0.1201,0.127,0.1195,NMC111,25,1,0.04578,1
0.04402,0.002017,0.405,0.07534,0.1969,0.1222,NMC532,25,1,0.02127,1
0.1604,0.06059,0.2041,0.4706,0.7794,0.3221,NMC523,25,1,1.411,1
0.1796,0.06277,0.2756,0.07766,0.08418,0.07226,NMC111,25,1,0.2415,1
0.1599,0.09745,0.1022,0.8862,0.8263,0.7941,NMC111,25,1,0.2658,1
0.1165,0.06819,0.09661,0.2547,1.902,0.2302,NMC811,25,1,0.03488,1
0.09985,0.0284,0.09728,0.3012,0.3148,0.2972,NMC111,25,1,0.9805,1
0.1299,0.05439,0.1053,0.2554,0.7594,0.2738,NMC622,25,1,0.0366,1
0.1831,0.0778,0.1854,0.5627,0.5635,0.5179,NMC111,25,1,0.112,1
0.1326,0.02832,0.3324,0.7362,0.7055,0.6617,NMC111,25,1,0.7191,1
0.03915,0.09106,0.0646,0.1419,0.4293,0.1387,NMC622,25,1,0.0716,1
0.2221,0.01882,0.2254,0.131,0.3779,0.1387,NMC622,25,1,0.3303,1
0.2061,0.0391,0.2781,0.3728,0.6291,0.2447,NMC523,25,1,1.195,1
0.1391,0.04676,0.3252,0.04081,0.03866,0.03727,NMC111,25,1,0.05604,1
0.1814,0.1011,0.2621,0.3873,0.4089,0.4245,NMC111,25,1,0.3367,1
0.124,0.04321,0.4252,0.04188,0.1143,0.03777,NMC622,25,1,0.1375,1
0.07874,0.02029,0.2287,0.2154,1.789,0.2555,NMC811,25,1,0.03797,1
0.02159,0.03747,0.3683,0.24,0.6842,0.236,NMC622,25,1,1.157,1
0.1715,0.01572,0.3828,0.2376,2.149,0.2068,NMC811,25,1,0.9174,1
0.1767,0.1097,0.02792,0.5215,1.294,0.7774,NMC532,25,1,0.0324,1
0.2235,0.04518,0.3083,0.1961,0.5703,0.1873,NMC622,25,1,0.3204,1
0.05044,0.05275,0.4246,0.04962,0.07099,0.02941,NMC523,25,1,0.02518,1
0.01124,0.04292,0.1393,0.5052,1.254,0.7104,NMC532,25,1,0.2022,1
0.07931,0.02356,0.05806,0.3238,0.7711,0.4794,NMC532,25,1,0.7929,1
0.1906,0.09338,0.3633,0.7007,1.118,0.4417,NMC523,25,1,0.5619,1
0.0737,0.07334,0.07799,0.3559,1.005,0.3233,NMC622,25,1,0.1246,1
0.2205,0.02035,0.2464,0.1363,1.01,0.1339,NMC811,25,1,0.02412,1
0.176,0.09419,0.4425,0.143,0.3547,0.2077,NMC532,25,1,0.07013,1
0.05082,0.103,0.2121,0.4342,0.6978,0.2575,NMC523,25,1,0.05431,1
0.07931,0.08735,0.07487,0.02415,0.06959,0.025,NMC622,25,1,1.432,1
0.1047,0.06126,0.3325,0.286,2.464,0.2895,NMC811,25,1,0.7765,1
0.1977,0.07296,0.008875,0.4832,1.237,0.7423,NMC532,25,1,0.3816,1
0.1177,0.01775,0.07128,0.3551,0.5857,0.2361,NMC523,25,1,0.1487,1
0.03924,0.03582,0.02299,0.7338,1.268,0.5161,NMC523,25,1,0.03184,1
0.1675,0.003304,0.1514,0.2192,0.2105,0.2276,NMC111,25,1,0.04214,1
0.1259,0.1056,0.2699,0.4381,0.4883,0.4934,NMC111,25,1,0.1213,1
0.08049,0.02769,0.2293,0.2225,1.797,0.2435,NMC811,25,1,0.2097,1
0.1127,0.04504,0.151,0.4465,1.172,0.6336,NMC532,25,1,0.05019,1
0.113,0.07764,0.2275,0.3074,0.4785,0.1918,NMC523,25,1,1.23,1
0.1576,0.06658,0.2808,0.3524,0.3456,0.3478,NMC111,25,1,0.2256,1
0.02198,0.05112,0.09327,0.4072,0.7299,0.2875,NMC523,25,1,0.5964,1
0.08389,0.06165,0.06091,0.2714,0.7889,0.263,NMC622,25,1,0.4873,1
0.01526,0.07746,0.35,0.1505,1.138,0.1325,NMC811,25,1,0.06508,1
0.05204,0.01886,0.3103,0.458,1.241,0.4568,NMC622,25,1,0.1186,1
0.2223,0.04671,0.06531,0.03402,0.05943,0.0248,NMC523,25,1,0.04172,1
0.004644,0.05022,0.4292,0.4654,0.7816,0.2854,NMC523,25,1,0.08074,1
0.1188,0.02986,0.1581,0.2517,0.6044,0.3674,NMC532,25,1,0.1483,1
0.05963,0.06171,0.1955,0.4586,1.4,0.4875,NMC622,25,1,0.1349,1
0.008949,0.02471,0.1779,0.7488,0.7541,0.7907,NMC111,25,1,0.06147,1
0.1379,0.09556,0.4451,0.1994,0.571,0.2049,NMC622,25,1,0.03563,1
0.03767,0.0373,0.385,0.1539,0.1623,0.1698,NMC111,25,1,0.1864,1
0.04089,0.06752,0.2389,0.1135,0.3253,0.1082,NMC622,25,1,0.1052,1
0.1017,0.1064,0.3877,0.8495,1.357,0.547,NMC523,25,1,0.1593,1
0.04417,0.03328,0.23,0.4207,1.314,0.4343,NMC622,25,1,0.0358,1
0.08979,0.01371,0.2532,0.3842,0.8075,0.331,NMC523,25,1,0.07064,1
0.08665,0.05089,0.0434,0.432,0.502,0.5163,NMC111,25,1,0.07679,1
0.07055,0.08648,0.1803,0.8773,1.518,0.6083,NMC523,25,1,0.4025,1
0.051,0.08793,0.3265,0.3576,0.8856,0.4822,NMC532,25,1,0.04668,1
0.1346,0.01401,0.1461,0.04716,0.1383,0.04416,NMC622,25,1,0.0557,1
0.07267,0.04221,0.1605,0.6814,1.174,0.5335,NMC523,25,1,0.7826,1
0.1961,0.08039,0.3778,0.7008,1.153,0.4863,NMC523,25,1,0.02854,1
0.03768,0.07483,0.1612,0.4139,0.7647,0.3104,NMC523,25,1,0.0391,1
0.1809,0.07798,0.1926,0.3168,0.5621,0.2378,NMC523,25,1,0.07671,1
0.09748,0.05801,0.4041,0.1599,0.2843,0.1181,NMC523,25,1,0.2413,1
0.08437,0.03261,0.3358,0.08704,0.695,0.08424,NMC811,25,1,0.5238,1
0.09298,0.0765,0.2026,0.6077,1.828,0.5863,NMC622,25,1,1.468,1
0.1452,0.02766,0.2461,0.6436,0.6724,0.6648,NMC111,25,1,0.0795,1
0.1077,0.03319,0.09907,0.3377,0.3137,0.3326,NMC111,25,1,0.2949,1
0.1138,0.02841,0.08398,0.2872,0.3406,0.3304,NMC111,25,1,0.05025,1
0.1456,0.01712,0.1912,0.7483,1.124,0.4541,NMC523,25,1,0.8976,1
0.2132,0.06042,0.2408,0.194,0.3433,0.142,NMC523,25,1,1.18,1
0.2273,0.09533,0.2819,0.585,0.9508,0.3788,NMC523,25,1,1.085,1
0.1973,0.007933,0.08949,0.9526,0.9772,0.9839,NMC111,25,1,0.03788,1
0.04206,0.1026,0.2195,0.3326,0.5226,0.2125,NMC523,25,1,0.4258,1
0.1036,0.01342,0.385,0.6742,0.708,0.7311,NMC111,25,1,0.177,1
0.2099,0.084,0.07866,0.2161,0.6369,0.2166,NMC622,25,1,0.1302,1
0.1248,0.02091,0.0432,0.7424,1.135,0.5149,NMC523,25,1,1.355,1
0.06789,0.089,0.1748,0.4744,0.874,0.3337,NMC523,25,1,0.1231,1
0.01755,0.04488,0.06079,0.1478,0.3161,0.2233,NMC532,25,1,0.3854,1
0.0627,0.08226,0.2575,0.3935,0.9557,0.6001,NMC532,25,1,1.487,1
0.09829,0.07927,0.1355,0.599,1.496,0.9004,NMC532,25,1,0.3161,1
0.03769,0.009092,0.2236,0.1197,1.003,0.1257,NMC811,25,1,0.1902,1
0.01551,0.07242,0.0846,0.206,1.581,0.1832,NMC811,25,1,1.364,1
0.1147,0.01024,0.01333,0.03488,0.08017,0.04772,NMC532,25,1,0.151,1
0.08322,0.05588,0.3284,0.5187,1.592,0.5597,NMC622,25,1,0.9414,1
0.1313,0.06166,0.2247,0.1215,0.216,0.08218,NMC523,25,1,0.4557,1
0.1582,0.09206,0.1304,0.9808,0.8972,0.9714,NMC111,25,1,0.1776,1
0.08884,0.1059,0.429,0.5767,0.9709,0.4059,NMC523,25,1,0.9009,1
0.1837,0.1053,0.1857,0.2611,0.7018,0.4283,NMC532,25,1,0.2652,1
0.0643,0.0253,0.3841,0.357,0.3269,0.3541,NMC111,25,1,0.08941,1
0.05923,0.1077,0.0989,0.5954,0.5762,0.5984,NMC111,25,1,0.2056,1
0.1709,0.06337,0.4563,0.4656,1.34,0.4543,NMC622,25,1,1.478,1
0.2208,0.06596,0.1911,0.1511,1.184,0.1609,NMC811,25,1,0.08526,1
0.1118,0.09959,0.1017,0.2516,1.927,0.2589,NMC811,25,1,0.02517,1
0.1878,0.009515,0.06689,0.1849,0.302,0.1299,NMC523,25,1,0.2918,1
0.0501,0.007973,0.2762,0.3138,2.361,0.3031,NMC811,25,1,0.04054,1
0.04591,0.06158,0.3944,0.5503,1.566,0.5408,NMC622,25,1,0.04108,1
0.218,0.08684,0.3851,0.2768,2.276,0.2621,NMC811,25,1,0.02704,1
0.04347,0.08075,0.144,0.3009,2.363,0.2994,NMC811,25,1,0.1156,1
0.04612,0.0864,0.02466,0.5951,1.408,0.8524,NMC532,25,1,0.7243,1
0.2261,0.04749,0.2841,0.1502,0.4788,0.1533,NMC622,25,1,0.08808,1
0.03859,0.09068,0.1467,0.2583,2.501,0.3167,NMC811,25,1,0.1467,1
0.1264,0.06214,0.08346,0.4904,1.344,0.4875,NMC622,25,1,0.02282,1
0.02611,0.01497,0.0182,0.07054,0.2224,0.07434,NMC622,25,1,0.1679,1
0.06056,0.07101,0.3712,0.2288,0.6845,0.2107,NMC622,25,1,0.04656,1
0.02757,0.08324,0.03652,0.4665,0.4811,0.4415,NMC111,25,1,0.1423,1
0.1247,0.09339,0.1994,0.5364,0.805,0.341,NMC523,25,1,0.108,1
0.07426,0.1014,0.04903,0.2795,0.9543,0.2822,NMC622,25,1,0.7301,1
0.1199,0.09496,0.06355,0.1902,0.5982,0.2019,NMC622,25,1,0.4628,1
0.09493,0.03157,0.2031,0.6362,1.803,0.6148,NMC622,25,1,0.1136,1
0.02551,0.07157,0.07391,0.09532,0.7904,0.09832,NMC811,25,1,0.5133,1
0.2259,0.0638,0.02444,0.437,0.4824,0.5294,NMC111,25,1,0.9817,1
0.1515,0.02888,0.05825,0.8936,1.376,0.5427,NMC523,25,1,0.7776,1
0.2104,0.05459,0.4262,0.08152,0.6183,0.07955,NMC811,25,1,0.3631,1
0.0969,0.03412,0.3312,0.8143,0.8144,0.8631,NMC111,25,1,0.02623,1
0.13,0.09431,0.2756,0.4593,0.7988,0.3336,NMC523,25,1,0.07926,1
0.2145,0.06159,0.2769,0.4795,1.296,0.7413,NMC532,25,1,0.695,1
0.1575,0.01584,0.4184,0.0577,0.5631,0.07234,NMC811,25,1,0.1067,1
0.1572,0.09141,0.1501,0.2809,0.6313,0.4078,NMC532,25,1,0.03715,1
0.1068,0.02157,0.2253,0.3108,0.855,0.2812,NMC622,25,1,0.05426,1
0.2226,0.06446,0.226,0.04918,0.04743,0.0496,NMC111,25,1,0.4241,1
0.01388,0.08521,0.4357,0.4848,1.333,0.4842,NMC622,25,1,0.1504,1
0.03946,0.09949,0.008255,0.01743,0.03356,0.01275,NMC523,25,1,0.03145,1
0.009975,0.05089,0.07867,0.4602,1.388,0.425,NMC622,25,1,0.09893,1
0.1815,0.0181,0.3534,0.5403,1.456,0.5111,NMC622,25,1,0.1201,1
0.1804,0.01951,0.4357,0.2763,2.23,0.2913,NMC811,25,1,0.1769,1
0.06725,0.06333,0.4244,0.8503,0.8575,0.8512,NMC111,25,1,0.8157,1
0.06061,0.06578,0.3021,0.431,1.216,0.4581,NMC622,25,1,0.0486,1
0.2085,0.02599,0.1402,0.2627,0.6736,0.3769,NMC532,25,1,0.1463,1
0.2078,0.03398,0.007664,0.2463,2.046,0.2616,NMC811,25,1,0.1906,1
0.1199,0.03804,0.2627,0.8766,1.4,0.566,NMC523,25,1,0.8502,1
0.1066,0.05286,0.1244,0.3935,0.3652,0.378,NMC111,25,1,0.04073,1
0.1923,0.008247,0.125,0.1808,0.1918,0.1822,NMC111,25,1,0.2053,1
0.06495,0.03498,0.3825,0.3617,0.3632,0.3974,NMC111,25,1,0.02215,1
0.1886,0.02731,0.01366,0.5855,1.004,0.4052,NMC523,25,1,0.02407,1
0.2031,0.09579,0.1906,0.3093,0.7042,0.4314,NMC532,25,1,0.05887,1
0.1639,0.02717,0.1917,0.5275,0.5123,0.5062,NMC111,25,1,0.787,1
0.1243,0.04583,0.1922,0.1277,0.9881,0.1144,NMC811,25,1,0.1534,1
0.08986,0.03014,0.2916,0.5092,0.9314,0.3601,NMC523,25,1,0.4745,1
0.05411,0.102,0.0895,0.11,0.8499,0.1068,NMC811,25,1,0.5769,1
0.1828,0.0353,0.3002,0.2088,0.5767,0.3505,NMC532,25,1,0.02615,1
0.1068,0.03514,0.04909,0.2773,0.5089,0.1806,NMC523,25,1,0.5557,1
0.02904,0.02308,0.363,0.348,1.12,0.3716,NMC622,25,1,0.02381,1
0.1226,0.09204,0.2429,0.3255,0.8406,0.528,NMC532,25,1,0.3624,1
0.1542,0.1041,0.2068,0.5473,0.5623,0.5488,NMC111,25,1,1.186,1
0.1215,0.04501,0.2634,0.5866,1.435,0.8374,NMC532,25,1,0.07275,1
0.09473,0.05304,0.007997,0.566,1.75,0.5117,NMC622,25,1,0.1749,1
0.03437,0.09052,0.2408,1.051,1.013,0.9211,NMC111,25,1,0.8352,1
0.1819,0.08057,0.3343,0.885,0.9714,0.962,NMC111,25,1,1.222,1
0.0432,0.06272,0.2307,0.5211,1.635,0.4688,NMC622,25,1,0.02937,1
0.202,0.09763,0.2131,0.8827,0.7909,0.7618,NMC111,25,1,0.08191,1
0.05071,0.009965,0.04277,0.1427,1.26,0.1527,NMC811,25,1,0.03159,1
0.1357,0.06596,0.3642,0.2915,2.474,0.2901,NMC811,25,1,0.2856,1
0.2023,0.1043,0.01986,0.2748,2.229,0.2483,NMC811,25,1,0.555,1
0.1295,0.08896,0.1339,0.2926,2.291,0.2823,NMC811,25,1,0.395,1
0.02606,0.03433,0.1144,0.237,1.938,0.2398,NMC811,25,1,0.04682,1
0.1712,0.02321,0.406,0.3591,0.5512,0.2338,NMC523,25,1,0.09692,1
0.006269,0.08618,0.1253,0.4312,1.339,0.4276,NMC622,25,1,0.04679,1
0.02428,0.04045,0.3784,0.5416,0.8987,0.3311,NMC523,25,1,0.0521,1
0.1373,0.05586,0.3322,0.1022,0.1734,0.06469,NMC523,25,1,0.21,1
0.1916,0.09047,0.1142,0.2424,1.817,0.2243,NMC811,25,1,1.189,1
0.1871,0.06132,0.09424,0.4808,1.312,0.8101,NMC532,25,1,0.04192,1
0.133,0.098,0.2837,0.1734,0.2851,0.1129,NMC523,25,1,0.05591,1
0.1852,0.06755,0.4263,0.3939,0.3696,0.3825,NMC111,25,1,0.694,1
0.1722,0.08735,0.4242,0.05674,0.08001,0.03786,NMC523,25,1,0.06338,1
0.03117,0.09741,0.3008,0.3904,1.068,0.5905,NMC532,25,1,0.2035,1
0.1743,0.09266,0.4159,0.01139,0.03053,0.0104,NMC622,25,1,0.08238,1
0.1754,0.02164,0.2242,0.1398,1.058,0.1316,NMC811,25,1,0.0327,1
0.1539,0.1075,0.2091,0.8435,1.301,0.4982,NMC523,25,1,0.8036,1
0.04968,0.06518,0.0248,0.1434,0.261,0.1011,NMC523,25,1,0.1804,1
0.0683,0.005406,0.2474,0.1942,0.5067,0.2976,NMC532,25,1,1.066,1
0.1306,0.01558,0.09284,0.1376,0.3186,0.1892,NMC532,25,1,0.02708,1
0.1915,0.05537,0.3895,0.6215,0.929,0.4038,NMC523,25,1,0.02462,1
0.01235,0.01501,0.1409,0.6013,0.5649,0.5728,NMC111,25,1,0.672,1
0.1975,0.04462,0.2948,0.1485,1.066,0.1389,NMC811,25,1,0.8748,1
0.1261,0.06061,0.1629,0.1025,0.3301,0.1069,NMC622,25,1,0.6988,1
0.03504,0.06872,0.3166,0.1692,0.3902,0.2463,NMC532,25,1,0.738,1
0.006043,0.01245,0.1005,0.3321,0.3317,0.2963,NMC111,25,1,0.116,1
0.1364,0.02788,0.2921,0.5313,1.654,0.609,NMC622,25,1,0.1387,1
0.1737,0.02019,0.01642,0.1105,0.2481,0.1703,NMC532,25,1,0.1399,1
0.01994,0.1075,0.03878,0.3454,0.3607,0.329,NMC111,25,1,1.142,1
0.06576,0.03168,0.1159,0.4946,0.8297,0.3399,NMC523,25,1,0.1818,1
0.04696,0.01074,0.09343,0.4848,1.416,0.7379,NMC532,25,1,0.3847,1
0.15,0.06988,0.2916,0.4221,1.407,0.4532,NMC622,25,1,0.02024,1
0.02929,0.03382,0.3611,0.2352,0.761,0.2467,NMC622,25,1,0.5401,1
0.08656,0.08323,0.3608,0.2063,0.5047,0.3223,NMC532,25,1,0.4327,1
0.09029,0.06819,0.2995,0.2919,2.354,0.2886,NMC811,25,1,0.06153,1
0.1496,0.06121,0.02566,0.08816,0.2297,0.1442,NMC532,25,1,0.02614,1
0.1267,0.02264,0.03535,0.2553,0.7315,0.2314,NMC622,25,1,0.4994,1
0.05744,0.06915,0.228,0.6045,1.572,0.9094,NMC532,25,1,0.1697,1
0.04914,0.01567,0.02636,0.7582,1.188,0.4898,NMC523,25,1,0.2069,1
0.1924,0.06925,0.2849,0.3886,1.336,0.3968,NMC622,25,1,0.03631,1
0.1629,0.1084,0.1477,0.5514,1.335,0.8339,NMC532,25,1,0.2655,1
0.1006,0.1059,0.3355,0.4893,1.32,0.4455,NMC622,25,1,0.2893,1
0.1048,0.07112,0.06379,0.06037,0.1084,0.03782,NMC523,25,1,0.03084,1
0.2167,0.01494,0.05771,0.03422,0.1009,0.03548,NMC622,25,1,0.0216,1
0.04487,0.02339,0.1753,0.1946,1.727,0.1916,NMC811,25,1,0.04841,1
0.09464,0.08123,0.3157,0.1916,0.4798,0.2814,NMC532,25,1,0.4959,1
0.1796,0.09247,0.2067,0.3845,0.3678,0.3863,NMC111,25,1,0.2931,1
0.03926,0.02723,0.0106,0.2529,1.821,0.2552,NMC811,25,1,0.3164,1
0.1905,0.0105,0.0266,0.7425,0.6747,0.7041,NMC111,25,1,0.1425,1
0.03725,0.00715,0.1728,0.5481,0.9854,0.4049,NMC523,25,1,0.4918,1
0.2131,0.08416,0.274,0.2857,0.2691,0.2817,NMC111,25,1,0.9,1
0.03582,0.09828,0.3503,0.2607,0.6322,0.3439,NMC532,25,1,0.2145,1
0.2052,0.04042,0.2112,0.3455,0.6358,0.2345,NMC523,25,1,1.025,1
0.1754,0.05775,0.3699,0.3646,0.8913,0.5464,NMC532,25,1,0.047,1
0.2186,0.06309,0.1377,0.0376,0.104,0.06524,NMC532,25,1,0.6547,1
0.06191,0.1097,0.376,0.6541,1.728,0.5898,NMC622,25,1,1.355,1
0.1285,0.07131,0.1783,0.1122,0.2594,0.162,NMC532,25,1,1.046,1
0.1066,0.05964,0.1693,0.601,0.8873,0.3508,NMC523,25,1,0.09173,1
0.04348,0.01663,0.3036,0.5584,1.704,0.5713,NMC622,25,1,0.03965,1
0.1277,0.0707,0.08595,0.3555,0.8917,0.5945,NMC532,25,1,0.5472,1
0.04144,0.08264,0.07561,0.6031,0.615,0.6498,NMC111,25,1,1.375,1
0.1267,0.1078,0.4272,0.4228,0.4161,0.4202,NMC111,25,1,0.3193,1
0.2264,0.03366,0.232,0.1168,0.9297,0.1094,NMC811,25,1,0.04087,1
0.04727,0.04409,0.2043,0.5224,1.246,0.8109,NMC532,25,1,0.22,1
0.2221,0.02365,0.1231,0.11,0.3208,0.1014,NMC622,25,1,0.1803,1
0.06595,0.05797,0.2852,0.4491,1.498,0.5276,NMC622,25,1,0.02815,1
0.1649,0.004588,0.4097,0.07896,0.2466,0.07329,NMC622,25,1,0.1524,1
0.1852,0.02694,0.1,0.4239,0.7111,0.323,NMC523,25,1,0.1569,1
0.06419,0.0943,0.4259,0.2415,0.4623,0.1705,NMC523,25,1,0.3955,1
0.1992,0.09928,0.303,0.1357,0.453,0.158,NMC622,25,1,0.02005,1
0.04259,0.04373,0.1244,0.1193,0.3445,0.1067,NMC622,25,1,0.5896,1
0.1444,0.001914,0.3601,0.6375,1.032,0.3827,NMC523,25,1,1.14,1
0.06299,0.02759,0.2906,0.4037,1.13,0.3825,NMC622,25,1,0.04936,1
0.07667,0.0372,0.08469,0.6543,0.6624,0.7178,NMC111,25,1,0.0477,1
0.1079,0.03862,0.252,0.4736,0.4559,0.4734,NMC111,25,1,0.433,1
0.05197,0.01951,0.1472,0.09064,0.8592,0.09521,NMC811,25,1,0.2016,1
0.2089,0.1072,0.3606,0.4875,1.253,0.4167,NMC622,25,1,0.09965,1
0.03384,0.03365,0.3258,0.6491,0.6247,0.5887,NMC111,25,1,0.06919,1
0.2267,0.01711,0.157,0.0476,0.1463,0.04463,NMC622,25,1,0.12,1
0.007795,0.04548,0.1351,0.1709,1.46,0.1674,NMC811,25,1,0.0749,1
0.1426,0.05619,0.3465,0.35,0.9641,0.3176,NMC622,25,1,0.3581,1
0.2269,0.01437,0.04271,0.2954,2.51,0.2807,NMC811,25,1,0.05339,1
0.1055,0.01615,0.06838,0.2921,0.8409,0.268,NMC622,25,1,0.03073,1
0.0479,0.0987,0.1312,0.7124,1.263,0.5035,NMC523,25,1,0.107,1
0.1432,0.06864,0.4102,0.2934,2.451,0.3068,NMC811,25,1,0.8056,1
0.06581,0.009496,0.3182,0.171,0.3174,0.1134,NMC523,25,1,1.095,1
0.04791,0.06985,0.3361,0.4275,0.3707,0.4168,NMC111,25,1,1.475,1
0.2222,0.06972,0.04078,0.1423,1.068,0.1296,NMC811,25,1,0.1989,1
0.1104,0.00992,0.3206,0.5194,1.371,0.88,NMC532,25,1,0.05279,1
0.1125,0.03625,0.3136,0.152,0.4971,0.1525,NMC622,25,1,0.5411,1
0.2054,0.02466,0.3597,0.554,0.9576,0.3933,NMC523,25,1,0.1259,1
0.2083,0.04018,0.06341,0.1159,0.3002,0.1955,NMC532,25,1,0.2766,1
0.2088,0.07777,0.3521,0.4999,0.8677,0.3295,NMC523,25,1,0.8642,1
0.01194,0.05675,0.2453,0.6601,1.205,0.4106,NMC523,25,1,0.3349,1
0.04421,0.1069,0.0444,0.2324,1.95,0.2445,NMC811,25,1,0.2989,1
0.154,0.003678,0.07529,0.09925,0.7144,0.0972,NMC811,25,1,0.4404,1
0.1292,0.1081,0.3999,1.025,1.007,0.9034,NMC111,25,1,1.276,1
0.1922,0.04268,0.201,0.3133,0.7401,0.4494,NMC532,25,1,0.07058,1
0.1011,0.01369,0.1576,0.7759,0.7306,0.7744,NMC111,25,1,0.6898,1
0.2019,0.04869,0.0701,0.1993,0.5608,0.1855,NMC622,25,1,0.03721,1
0.2093,0.1065,0.4025,0.5378,1.572,0.5988,NMC622,25,1,0.1245,1
0.03602,0.01564,0.2484,0.2627,0.4549,0.1804,NMC523,25,1,0.3169,1
